employee_id,full_name_ar,national_id,department,job_title,monthly_salary_sar,bank_iban,mobile,biometric_on_file,hire_date
E00545,دلال اليامي,1340833365,الخدمات المساندة,محلل,6500,SA3721000795442057217972,+966551690766,لا,2015-06-17
E00546,سحر الربيعي,1815126212,الخدمات المساندة,منسق,14500,SA5171183890329392834700,+966501206119,لا,2014-01-04
E00547,هند الفيفي,1080108333,الخدمات المساندة,مسؤول مشتريات,6500,SA3257455296839791045076,+966552322475,نعم,2010-02-23
E00548,سلطان الرويلي,1893520344,الاتصال المؤسسي,منسق,18000,SA7002166351255479932304,+966550609156,لا,2025-10-13
E00549,سمر الدوسري,1793421197,الخدمات المساندة,أخصائي,27500,SA3505098330332084834632,+966596745802,نعم,2023-02-24
E00550,بشاير الثبيتي,1613731833,التدقيق الداخلي,مسؤول مشتريات,41000,SA6766792658655679034695,+966514842037,لا,2006-02-17
E00551,بشاير الحربي,1348527712,الخدمات المساندة,مدقق حسابات,27500,SA5895920104435391624215,+966525902459,نعم,2019-11-19
E00552,مشعل الرويلي,1528755497,المشتريات,مهندس,18000,SA7935415987694983360832,+966553211824,لا,2022-04-02
E00553,هند السلمي,1151458500,إدارة المخاطر,مختص,33000,SA2120561862312520011050,+966555650008,نعم,2013-08-01
E00554,سمر الغامدي,1055053902,التخطيط والتطوير,مصمم,18000,SA1721363478911274252690,+966566526481,نعم,2018-03-31
E00555,رند الأسمري,1014552721,التخطيط والتطوير,مدير,11000,SA5663945376492611244335,+966529780353,نعم,2022-12-31
E00556,رانيا الحازمي,1769344134,ضبط الجودة,محلل,8500,SA0669745579254654565247,+966584225001,نعم,2025-07-07
E00557,سلمان القحطاني,1874630963,الموارد البشرية,مصمم,27500,SA1334237433834371239639,+966506014478,لا,2011-11-03
E00558,فيصل الغامدي,1108351808,الشؤون القانونية,باحث,11000,SA2559338046405337427945,+966517655033,نعم,2012-06-10
E00559,راشد المطيري,1867089391,المشتريات,مصمم,55000,SA7034468075093968880164,+966508802343,لا,2013-03-16
E00560,فاطمة الشريف,1919772770,ضبط الجودة,أمين مستودع,22000,SA4368306151303036127503,+966580369470,لا,2012-12-19
E00561,غانم الغامدي,1796966651,المشتريات,محلل,14500,SA0815014534477245018766,+966543742272,لا,2025-05-22
E00562,سامي الربيعي,1008368688,الشؤون القانونية,مصمم,6500,SA3936427879298920450649,+966515308289,نعم,2023-09-24
E00563,بشاير المرواني,1767004458,التشغيل,مستشار,27500,SA7984734451825585064614,+966552805113,لا,2018-01-04
E00564,زينب المسعود,1847387188,المالية,مدير عام مساعد,11000,SA4352585543490199948246,+966517743572,نعم,2015-11-24
E00565,هند السلمي,1034031045,الشؤون القانونية,أمين مستودع,6500,SA2323123399064989776391,+966598043627,لا,2024-03-01
E00566,نواف العنزي,1147538803,إدارة المعرفة,مدير,11000,SA7435442424710172065248,+966593894726,لا,2010-05-14
E00567,رامي العرجاني,1276468681,الخدمات المساندة,مشرف,6500,SA4527922516252873527941,+966590623599,لا,2017-01-10
E00568,فهد الزياني,1716048127,الموارد البشرية,مطور برمجيات,33000,SA4346598078465627752674,+966588657793,لا,2025-03-25
E00569,إيمان السديري,1321070193,المشتريات,مدير,6500,SA7333207208937367501897,+966575414820,لا,2020-11-03
E00570,رؤيا الرشيدي,1040262303,ضبط الجودة,مدير عام مساعد,55000,SA5767892522744337845969,+966522596496,نعم,2020-01-08
E00571,منى الربيعي,1870230453,إدارة المعرفة,مسؤول مشتريات,11000,SA7169151136548481685814,+966534301232,نعم,2023-05-05
E00572,سارة الربيعي,1556221768,المشتريات,مهندس,41000,SA7872358388566004875399,+966592039689,لا,2014-10-24
E00573,سلمى العتيبي,1830981336,التشغيل,محاسب,27500,SA3411634485599145512646,+966511111809,لا,2023-06-01
E00574,حسين الزياني,1186867279,إدارة المعرفة,محاسب,33000,SA2776938727950023576163,+966541560462,نعم,2020-02-08
E00575,نجلاء العسيري,1987323142,المشتريات,مدقق حسابات,22000,SA1424959393811689821853,+966593766717,لا,2023-10-28
E00576,حنان القحطاني,1578068957,إدارة المعرفة,مشرف,6500,SA3599845703605796665179,+966559528840,لا,2019-09-11
E00577,تركي الرويلي,1356839447,تقنية المعلومات,محاسب,6500,SA9219897942094038271709,+966553277040,لا,2025-07-05
E00578,منى المالكي,1473281580,التخطيط والتطوير,محلل,8500,SA2249647497079753844112,+966543725506,لا,2021-03-23
E00579,أمل الشهري,1912074679,ضبط الجودة,مدقق حسابات,27500,SA7019674727024748901944,+966527221009,نعم,2012-08-06
E00580,يوسف الحربي,1332690583,إدارة المخاطر,رئيس قسم,6500,SA9201874150559599518117,+966501739911,نعم,2011-01-31
E00581,جاسم الغامدي,1613985066,إدارة المعرفة,مسؤول مشتريات,11000,SA8244299658707312866765,+966542248720,لا,2011-02-20
E00582,حمد الحربي,1544989633,التدقيق الداخلي,باحث,33000,SA7652939429187528945631,+966531190609,لا,2021-11-02
E00583,سحر العامري,1140369784,تقنية المعلومات,مستشار,41000,SA5327813241463884397361,+966572193380,لا,2017-08-20
E00584,تركي الجهني,1713960191,الموارد البشرية,مصمم,18000,SA5468394531734679120733,+966514824782,لا,2016-02-25
E00585,جاسم السهلي,1921499420,التدقيق الداخلي,مدقق حسابات,8500,SA9368447077166040483916,+966575968889,نعم,2019-02-19
E00586,رؤيا البلوي,1305666560,الشؤون القانونية,مطور برمجيات,18000,SA8598645364061720150982,+966575491883,لا,2012-04-26
E00587,حمد الرويلي,1315250306,المشتريات,مشرف,55000,SA4545211207874455459841,+966535658364,لا,2021-03-06
E00588,لطيفة التميمي,1369488505,الموارد البشرية,مطور برمجيات,8500,SA2744258417932340349541,+966595294356,لا,2013-02-08
E00589,رامي الفيفي,1417968680,الشؤون القانونية,أمين مستودع,41000,SA4558296323003445569347,+966556395934,نعم,2020-07-22
E00590,مروة الحازمي,1913750574,الموارد البشرية,موظف خدمة عملاء,55000,SA7629213369482406868457,+966545167858,لا,2025-07-13
E00591,مساعد القحطاني,1449156601,التشغيل,مدقق حسابات,8500,SA7718552842598059137150,+966550996702,لا,2015-06-09
E00592,عبدالرحمن المالكي,1925023606,إدارة المخاطر,مدير,14500,SA6485494723151488232933,+966525906824,نعم,2015-08-17
E00593,صفاء الثبيتي,1639029311,الشؤون القانونية,مصمم,18000,SA6337895842483518028858,+966566666979,لا,2021-06-08
E00594,هبة العرجاني,1856443948,الشؤون القانونية,مشرف,33000,SA8388906122383124151587,+966550516581,نعم,2015-03-14
E00595,شيماء الرويلي,1667216814,تقنية المعلومات,مطور برمجيات,33000,SA3633347808393213628403,+966590917532,نعم,2012-08-24
E00596,عبدالله المالكي,1447900562,تقنية المعلومات,مختص,55000,SA5633247251974721634974,+966531314818,نعم,2017-10-17
E00597,لؤي الشهراني,1603223635,الشؤون القانونية,رئيس قسم,33000,SA6174882485071527550852,+966581213973,لا,2022-10-31
E00598,عبدالعزيز العتيبي,1876711969,المالية,رئيس قسم,11000,SA9678616720595370861750,+966514246047,نعم,2021-12-13
E00599,سحر اليامي,1930659303,التخطيط والتطوير,محاسب,14500,SA8081761999228705450424,,لا,2011-05-07
E00600,إبراهيم المطيري,1738779568,التدقيق الداخلي,أمين مستودع,14500,SA8020268128418274563431,+966577704006,لا,2010-04-02
E00601,عبدالوهاب الغامدي,1399785565,الموارد البشرية,منسق,18000,SA2461854974976596717818,+966543691059,لا,2010-11-14
E00602,وفاء الزياني,1498463163,إدارة المخاطر,مدير عام مساعد,27500,SA7069232970478255646156,+966589775051,نعم,2018-03-24
E00603,شهاب الحوساوي,1458661939,التخطيط والتطوير,محاسب,8500,SA8998868140230908380261,+966562662615,لا,2023-11-14
E00604,مازن المقرن,1901772770,الشؤون القانونية,مدقق حسابات,11000,SA5662190828984770098687,+966561584073,نعم,2025-10-20
E00605,صقر الحوساوي,1189994765,التدقيق الداخلي,أخصائي,18000,SA5845675747404412824725,+966547706874,لا,2021-12-10
E00606,كريم الربيعي,1803974235,التشغيل,رئيس قسم,33000,SA8239918451256989525981,+966507591873,نعم,2016-05-07
E00607,إيمان السبيعي,1314796291,تقنية المعلومات,كبير محللين,55000,SA8154005059859632576426,+966584819593,نعم,2020-09-14
E00608,هبة العنزي,1603236801,إدارة المعرفة,أخصائي,41000,SA4526644265000815817073,+966570625241,نعم,2011-08-25
E00609,عبير الحميدي,1970123905,الخدمات المساندة,موظف خدمة عملاء,11000,SA0246336256656110297585,+966561081672,لا,2017-12-14
E00610,إيمان السواط,1322097211,تقنية المعلومات,مختص,14500,SA0484422258402453025053,+966582015249,نعم,2017-12-06
E00611,حسين الزبيدي,1083523314,التدقيق الداخلي,محلل,33000,SA5659501060710729630810,+966597348432,لا,2020-06-01
E00612,حمزة الغامدي,1572785622,التدقيق الداخلي,مسؤول مشتريات,41000,SA5114553807834369085358,+966576149601,لا,2011-07-13
E00613,جواهر البلوي,1679816858,الشؤون القانونية,مشرف,27500,SA3315485407328790987490,+966565794997,نعم,2011-07-21
E00614,منصور العنزي,1836423663,التخطيط والتطوير,أمين مستودع,33000,SA6271845750525429813943,+966589245256,لا,2022-02-27
E00615,مياء الغامدي,1877350098,التخطيط والتطوير,أمين مستودع,41000,SA2563450441241792933470,+966539036988,نعم,2015-01-10
E00616,حسن الزياني,1722354931,إدارة المعرفة,مطور برمجيات,14500,SA6708838617122796067410,+966549102813,نعم,2017-06-15
E00617,عبدالرحمن المالكي,1403191727,الموارد البشرية,موظف خدمة عملاء,6500,SA9773044726577658379060,+966572132649,لا,2026-03-20
E00618,عبدالعزيز الأسمري,1628888289,الشؤون القانونية,محلل,14500,SA5354374403482061098097,+966528696470,نعم,2023-09-22
E00619,يمنى الشهراني,1405782994,إدارة المخاطر,مشرف,27500,SA8217016772264767444905,+966560678122,نعم,2021-03-17
E00620,أمل الحميدي,1372550218,الخدمات المساندة,رئيس قسم,55000,SA4300046532825949027643,+966541815966,لا,2020-02-08
E00621,راشد الزبيدي,1155557893,إدارة المعرفة,محاسب,11000,SA6254234313744518883276,+966520064987,لا,2020-02-19
E00622,طلال القرشي,1175024809,إدارة المعرفة,رئيس قسم,14500,SA3948740241698290718544,+966533768967,لا,2023-03-19
E00623,هبة السهلي,1527555328,إدارة المخاطر,مستشار,55000,SA2584816470389544050493,+966571996302,لا,2025-06-30
E00624,مها البلوي,1150960019,إدارة المخاطر,مدير عام مساعد,8500,SA2552665768543969076928,+966578651906,لا,2013-01-04
E00625,صقر الخالدي,1622891230,التشغيل,مهندس,33000,SA9739679943223609121280,+966597615484,لا,2013-01-18
E00626,مازن السواط,1312918228,إدارة المخاطر,مدير,6500,SA4724581937425867192961,+966501940748,نعم,2022-09-27
E00627,بدر الشهراني,1485794828,الاتصال المؤسسي,مختص,33000,SA8839137066022710847666,+966525388700,لا,2010-11-26
E00628,معاذ البلوي,1026136901,التدقيق الداخلي,محاسب,22000,SA7814386252303320547593,+966566441962,نعم,2012-02-07
E00629,فيصل الثبيتي,1014362485,الاتصال المؤسسي,مطور برمجيات,14500,SA5200378619525876267712,+966592502944,نعم,2014-07-17
E00630,شيماء الحازمي,1484498744,الاتصال المؤسسي,رئيس قسم,27500,SA3981928825156974652202,+966578525728,لا,2016-11-16
E00631,رند القرني,1826641084,المالية,مدقق حسابات,33000,SA2424935101393481413891,+966591735925,لا,2019-08-13
E00632,إيمان الربيعي,1454769165,تقنية المعلومات,موظف خدمة عملاء,27500,SA5707497647110068643430,+966596129555,نعم,2012-04-18
E00633,فاطمة الشهري,1102269618,المالية,محاسب,11000,SA6160524189126799137197,+966532944013,لا,2020-05-10
E00634,نواف الشهري,1978877080,التدقيق الداخلي,أخصائي,41000,SA1145244657390862156076,+966527998644,لا,2017-12-02
E00635,لين الشهراني,1665404339,الشؤون القانونية,منسق,6500,SA4202661714484114602191,+966514351166,لا,2025-10-03
E00636,رؤيا الصاعدي,1263315853,المالية,مستشار,14500,SA2846729066905687118417,+966548150542,نعم,2019-04-12
