vendor_id,vendor_name_ar,cr_number,vat_number,city,contact_person_ar,contact_email,contact_phone,iban,status,last_updated
V00440,مجموعة الحربي للتجهيزات الطبية,4030321434,309767294228503,جدة,جاسم المطيري,wael.alswat@vendor18.sa.example,+966556490957,SA4434072780490210711478,نشط,2025-03-26
V00441,مؤسسة الزهراني للإعلام والتواصل,5855727989,356026022979803,أبها,وليد السبيعي,rahaf.alshehri@vendor18.sa.example,+966598994460,SA4851413420241562736439,نشط,2025-11-12
V00442,مؤسسة العسيري للتعليم والتدريب,4031050988,390631524669663,مكة المكرمة,الجوهرة العرجاني,abdulaziz.alkhaldi@vendor7.sa.example,+966549805211,SA3606139884748151195096,نشط,2025-08-05
V00443,مختبرات الخالدي للتجهيزات الطبية,1010634608,360755347762273,الرياض,منى الدوسري,tala.alzubaidi@vendor28.sa.example,+966590334277,SA3568767768891711450764,نشط,2025-05-03
V00444,شركة مساهمة الغامدي للطباعة والنشر,3406022048,379919103337713,بريدة,نورة الغامدي,hassan.alhazmi@vendor13.sa.example,+966572747822,SA3798694875187014826599,نشط,2024-11-30
V00445,شركة الجهني للخدمات المالية,4650541133,397490229763623,المدينة المنورة,وفاء الحميدي,saqr.alqarni@vendor5.sa.example,+966594935077,SA2636288522923528626797,نشط,2025-11-11
V00446,شركة القرشي للأمن السيبراني,6006614625,390172555035913,جازان,رنا الخالدي,rahaf.alqahtani@vendor30.sa.example,+966529402507,SA6222004583274053046366,نشط,2024-04-29
V00447,مختبرات القحطاني للترجمة والتعريب,4652111703,315210801331833,ينبع,عبدالعزيز القحطاني,asma.alsubaie@vendor17.sa.example,+966512131018,SA7265193949378502660562,نشط,2024-05-20
V00448,مصنع القرني للخدمات المالية,6506518673,355740447825953,نجران,وائل الغامدي,abdullah.althbiti@vendor13.sa.example,+966516959395,SA9301533903027727604516,نشط,2025-01-22
V00449,مؤسسة العوفي للمقاولات,1010068423,370033812730783,الرياض,دلال الرشيدي,abdulwahhab.alfaifi@vendor11.sa.example,+966537982191,SA1566291408343511672961,نشط,2026-02-09
V00450,مجموعة الرشيدي للإعلام والتواصل,4032339197,383458497747833,الطائف,منى الشمري,maisa.alruwaily@vendor14.sa.example,+966509329689,SA0806156906649010922588,نشط,2025-11-03
V00451,مصنع الغامدي للترجمة والتعريب,4652034042,336654763157163,ينبع,جواهر الهاجري,samar.almasoud@vendor14.sa.example,+966543552827,SA6151271479603963766853,نشط,2021-07-14
V00452,مركز العنزي للاتصالات,3406786679,398679431391923,بريدة,باسل الثبيتي,yomna.alsharif@vendor3.sa.example,+966583245762,SA9617256354188571406757,نشط,2025-08-27
V00453,مؤسسة الرويلي للإعلام والتواصل,5854801822,349871500600963,خميس مشيط,عبدالوهاب الهاجري,hamza.alshamri@vendor19.sa.example,+966571225234,SA4606690037020467598746,نشط,2026-04-15
V00454,مختبرات السديري للإعلام والتواصل,7106388332,376761106084323,سكاكا,هند الدوسري,rahaf.alhazmi@vendor9.sa.example,+966594210474,SA9022301235939263668704,نشط,2024-10-13
V00455,مصنع الشمري للبنية التحتية,2050579785,327684000911153,الدمام,لؤي الخالدي,abdullah.alzubaidi@vendor11.sa.example,+966553645814,SA7082542723396550100454,نشط,2026-02-28
V00456,مؤسسة الحوساوي للمقاولات,5606136217,397005404409713,تبوك,العنود المطيري,najoud.alomari@vendor21.sa.example,+966518319170,SA5260979220298974952347,نشط,2025-09-14
V00457,شركة مساهمة الدوسري للإعلام والتواصل,4031923492,309655702934363,مكة المكرمة,ابتسام المرواني,abdulkarim.alaufi@vendor2.sa.example,+966585505242,SA56438681732541393407,نشط,2025-06-27
V00458,مختبرات الشمري للتطوير البرمجي,6006731621,351534953546313,جازان,جواهر الجهني,musaid.alqarni@vendor9.sa.example,+966507126506,SA9154098698671648207832,نشط,2025-12-17
V00459,شركة العتيبي للأمن السيبراني,5606728721,391912710065803,تبوك,معاذ العرجاني,anas.almarwani@vendor5.sa.example,+966540113737,SA0242591685983235857258,نشط,2025-09-09
V00460,مؤسسة الغامدي للإعلام والتواصل,5854682771,358937258301173,خميس مشيط,هند التميمي,zainab.alhumaidi@vendor8.sa.example,+966549001950,SA5380725360323187883422,نشط,2025-07-31
V00461,شركة مساهمة البقمي للبنية التحتية,4652987975,388022742486343,ينبع,زياد المالكي,abdulrahman.alyami@vendor7.sa.example,+966519978601,SA8587899625762485141614,نشط,2025-04-13
V00462,شركة مساهمة الدوسري للمستشفيات,5855195483,318241822587793,أبها,ريم الزبيدي,kareem.alamri@vendor10.sa.example,+966597966854,SA8939850884029059472775,نشط,2026-01-07
V00463,شركة الصاعدي للمستشفيات,6906024393,357474236175463,عرعر,شيماء العنزي,,+966545211149,SA8740589437351693265254,نشط,2024-09-17
V00464,مؤسسة الشمري للتطوير البرمجي,3206063343,362244698206503,حائل,خالد الهاجري,dalal.alsahli@vendor21.sa.example,+966514454949,SA1479876370583057482715,نشط,2025-10-15
V00465,مكتب الرويلي لتقنية المعلومات,2050551262,311468183277463,الدمام,سمر الجهني,shaima.almutairi@vendor19.sa.example,+966590313513,SA4844527281715764517492,نشط,2025-12-06
V00466,مصنع المالكي للاتصالات,3406397516,367810237192793,بريدة,معاذ الهاجري,yousef.alqahtani@vendor4.sa.example,+966543776922,SA2641099859446364872326,نشط,2025-09-17
V00467,شركة الزهراني للاتصالات,6506816158,303925826299123,نجران,عمر العوفي,latifa.alzubaidi@vendor15.sa.example,+966561453289,SA3341279236557352998597,نشط,2025-09-12
V00468,مؤسسة اليامي للتجهيزات الطبية,5854934027,317260833533693,خميس مشيط,مياء الحميدي,musaid.alharbi@vendor6.sa.example,+966572551331,SA8873581719846409292456,نشط,2026-06-01
V00469,مصنع البقمي للأمن السيبراني,4032878356,316489532809743,الطائف,نجلاء الحازمي,saqr.alghamdi@vendor16.sa.example,+966536140939,SA5329222759243161243295,نشط,2025-12-28
V00470,مصنع التميمي للاستشارات,4652117593,307301713616953,ينبع,باسل الزبيدي,ziad.alhazmi@vendor20.sa.example,+966573678868,SA1649544284179119435559,نشط,2024-08-05
V00471,مصنع الفيفي للاستشارات,1010486189,369885033119953,الرياض,هاني العنزي,shahad.alziyani@vendor19.sa.example,+966540534825,SA4466121763044265854523,نشط,2024-09-13
V00472,مصنع البلوي للترجمة والتعريب,4652781703,327648584513153,ينبع,حنان اليامي,badr.alsalmi@vendor19.sa.example,+966505084887,SA6776511056863423371173,نشط,2025-05-02
V00473,مصنع الغامدي للأعمال العقارية,4652503907,336908712685293,ينبع,نادية الشهراني,abdullah.alrashidi@vendor11.sa.example,+966539443872,SA0993672443479035006025,نشط,2024-09-27
V00474,مكتب القرشي للخدمات البيئية,7106490821,348110392678083,سكاكا,جاسم الحازمي,abeer.alsalmi@vendor27.sa.example,+966593556372,SA4468561613274212587821,نشط,2025-04-28
V00475,مصنع الزبيدي للأعمال العقارية,3406965890,366359117640253,بريدة,نجود الحازمي,maisa.almasoud@vendor28.sa.example,+966516345131,SA5910459265816572996089,نشط,2020-01-06
V00476,شركة العوفي للصناعات الغذائية,6906339354,347402265676863,عرعر,دلال السواط,nasser.althbiti@vendor18.sa.example,+966554840006,SA4758577212689272076896,نشط,2024-06-06
V00477,مصنع البلوي للتسويق الرقمي,4652942039,321300095838103,ينبع,عبدالكريم الهاجري,ghanem.alamri@vendor17.sa.example,+966578729741,SA0979642828713232359828,نشط,2025-07-05
V00478,مجموعة الأسمري للإعلام والتواصل,2051347619,362321612737703,الجبيل,معاذ الغامدي,shahad.alsahli@vendor15.sa.example,+966531478422,SA9717388371284453835110,نشط,2025-12-13
V00479,مكتب اليامي للمقاولات,3206643665,363742395731603,حائل,عبدالوهاب القرني,heba.alarjani@vendor23.sa.example,+966583371861,SA4800950062597768011954,نشط,2025-04-23
V00480,مختبرات الحازمي للصناعات الغذائية,4031805120,310374070802943,مكة المكرمة,ماجد القحطاني,salman.alsudairi@vendor18.sa.example,+966562907296,SA7088834856508708250633,نشط,2025-12-19
V00481,مصنع السديري للاستشارات,7106616156,389345147231423,سكاكا,حسن الشهري,shaima.alsalmi@vendor30.sa.example,+966551318934,SA2712417325295674319212,نشط,2024-12-20
V00482,مصنع العنزي لإدارة المشاريع,2051634005,332386592636193,الجبيل,رنا المطيري,bayan.almutairi@vendor1.sa.example,+966529044551,SA5617730810756673567679,نشط,2026-01-15
V00483,مختبرات الربيعي للأعمال العقارية,5606632256,371717053804553,تبوك,ريم الفيفي,basel.alyami@vendor18.sa.example,+966509236235,SA1807421970155405853767,نشط,2025-03-31
V00484,مجموعة الحازمي للترجمة والتعريب,1010178441,327278464750423,الرياض,نجود العسيري,omar.albqami@vendor13.sa.example,+966509931276,SA2035553809680248582494,نشط,2024-09-05
V00485,مجموعة العامري للأعمال العقارية,5854360157,364110307207173,خميس مشيط,لؤي البلوي,adel.alharbi@vendor19.sa.example,+966535788551,SA9891923152068303687095,نشط,2025-07-02
V00486,مصنع البقمي لتقنية المعلومات,4031057376,365468318887403,مكة المكرمة,ميساء البقمي,naif.alyami@vendor16.sa.example,+966590504914,SA7062738419531424576809,نشط,2024-06-22
V00487,مصنع المالكي للأعمال العقارية,5854841924,307228098410943,خميس مشيط,مشعل الجهني,jawaher.alyami@vendor5.sa.example,+966523835503,SA3391949045292639018194,نشط,2026-06-09
V00488,مركز الحربي للاستشارات,7106057406,366396618725953,سكاكا,أمل الهاجري,safaa.alhazmi@vendor28.sa.example,+966599098894,SA3686073234270367151028,نشط,2026-01-28
V00489,مؤسسة اليامي للمقاولات,4650899904,372766757235773,المدينة المنورة,أمل المطيري,musaid.alqarni@vendor21.sa.example,+966518406825,SA7514121084475420073939,نشط,2025-03-20
V00490,مجموعة الحميدي للاستشارات,3406364877,320086276830193,بريدة,رند الشهراني,majed.alarjani@vendor3.sa.example,+966501647165,SA7674634531227970260198,نشط,2025-08-09
V00491,مختبرات القحطاني لتقنية المعلومات,6506419854,332869114116923,نجران,ماجد القرشي,mansour.alzubaidi@vendor14.sa.example,+966512867082,SA4582320680200239462561,نشط,2025-02-05
V00492,مجموعة العنزي للترجمة والتعريب,5854837929,305277393097553,خميس مشيط,نواف الخالدي,lama.alruwaily@vendor29.sa.example,+966557734932,SA7235571183494386925822,نشط,2025-04-10
V00493,مركز العامري لتقنية المعلومات,5855077604,338538423696123,أبها,عبير الجهني,mohammed.alarjani@vendor7.sa.example,+966535458451,SA9612280043340710831112,نشط,2024-08-29
V00494,مؤسسة الربيعي للخدمات اللوجستية,6006055212,383211179766413,جازان,وفاء المرواني,fahad.alotaibi@vendor11.sa.example,+966551647431,SA6401720022063153407209,نشط,2025-04-09
V00495,مكتب الهاجري للتعليم والتدريب,6906926679,398052989817293,عرعر,نجلاء الحازمي,ghanem.alsalmi@vendor7.sa.example,+966581719037,SA4583633646766752095146,نشط,2026-02-07
V00496,شركة الهاجري للأعمال العقارية,4030509113,348484153359833,جدة,حنان الحوساوي,hind.alqahtani@vendor8.sa.example,+966579239977,SA67360223596024351471,نشط,2025-11-25
V00497,مؤسسة السواط للخدمات المالية,2050102709,372950244707433,الدمام,رامي الشمري,ibtisam.alharbi@vendor14.sa.example,+966518565327,SA0995310470897135921204,نشط,2024-05-10
V00498,مصنع الصاعدي للخدمات المالية,2050920342,353125338803113,الدمام,راشد العامري,hamad.alswat@vendor15.sa.example,+966549921669,SA9391141888788196732757,نشط,2024-12-25
V00499,شركة مساهمة السهلي للمستشفيات,6506802602,307369372915593,نجران,هبة العامري,nasser.alasiri@vendor29.sa.example,+966502180235,SA1762372756201021614810,نشط,2025-08-10
V00500,مختبرات السهلي للاستشارات,3406259229,344929416992813,بريدة,رؤيا العنزي,abdullah.alhosawy@vendor21.sa.example,+966534353835,SA6747801567631389850688,نشط,2024-07-19
V00501,مركز المطيري لإدارة المشاريع,6006671570,337043370635093,جازان,عمر الهاجري,saad.alanazi@vendor23.sa.example,+966503368534,SA8871751251787973797234,نشط,2025-07-06
